quality_event_id,work_item_id,contributor_id,reviewer_id,quality_score,gold_task_pass,reviewer_override,peer_agreement_score
QE_002529,WI_009082,CONTR_00208,REV_0007,78.4,True,False,0.95
QE_002530,WI_001800,CONTR_00132,REV_0020,92.7,True,False,0.96
QE_002531,WI_012688,CONTR_00108,REV_0019,81.2,True,False,0.84
QE_002532,WI_009779,CONTR_00079,REV_0010,88.6,False,False,0.72
QE_002533,WI_005908,CONTR_00082,REV_0011,87.4,True,True,0.75
QE_002534,WI_006601,CONTR_00199,REV_0007,81.3,False,False,0.9
QE_002535,WI_007784,CONTR_00271,REV_0013,79.1,False,False,0.81
QE_002536,WI_000052,CONTR_00411,REV_0026,95.7,True,False,0.87
QE_002537,WI_001259,CONTR_00041,REV_0005,81.9,False,True,0.72
QE_002538,WI_005938,CONTR_00249,REV_0012,89.3,True,False,0.84
QE_002539,WI_009673,CONTR_00064,REV_0005,95.4,True,False,0.9
QE_002540,WI_009960,CONTR_00132,REV_0023,94.7,True,False,0.93
QE_002541,WI_000838,CONTR_00158,REV_0017,85.3,False,False,0.91
QE_002542,WI_010340,CONTR_00293,REV_0005,90.2,True,True,0.82
QE_002543,WI_007098,CONTR_00298,REV_0027,83.3,True,False,0.83
QE_002544,WI_001719,CONTR_00194,REV_0013,86.9,True,False,0.91
QE_002545,WI_008937,CONTR_00094,REV_0003,93.2,True,False,0.93
QE_002546,WI_004784,CONTR_00052,REV_0027,90.0,True,False,0.91
QE_002547,WI_011070,CONTR_00011,REV_0018,98.6,True,False,0.74
QE_002548,WI_005206,CONTR_00046,REV_0028,95.8,True,True,0.83
QE_002549,WI_008546,CONTR_00127,REV_0029,89.0,True,False,0.93
QE_002550,WI_013338,CONTR_00117,REV_0019,80.0,False,False,0.99
QE_002551,WI_011197,CONTR_00183,REV_0004,83.7,False,False,0.71
QE_002552,WI_012519,CONTR_00165,REV_0012,87.8,True,False,0.83
QE_002553,WI_003797,CONTR_00067,REV_0013,96.4,True,False,0.73
QE_002554,WI_001112,CONTR_00084,REV_0024,78.0,False,False,0.94
QE_002555,WI_008755,CONTR_00170,REV_0023,84.6,False,False,0.85
QE_002556,WI_013932,CONTR_00204,REV_0018,81.8,False,False,0.87
QE_002557,WI_004523,CONTR_00319,REV_0026,90.4,True,False,0.87
QE_002558,WI_008783,CONTR_00429,REV_0012,81.3,True,False,0.99
QE_002559,WI_006182,CONTR_00085,REV_0026,83.9,True,False,0.79
QE_002560,WI_010854,CONTR_00377,REV_0017,86.2,True,False,0.87
QE_002561,WI_003282,CONTR_00053,REV_0024,93.1,True,False,0.91
QE_002562,WI_008941,CONTR_00154,REV_0024,80.1,False,False,0.99
QE_002563,WI_003446,CONTR_00427,REV_0006,85.2,True,False,0.91
QE_002564,WI_004749,CONTR_00233,REV_0005,75.8,False,False,0.96
QE_002565,WI_007899,CONTR_00040,REV_0021,88.4,False,False,0.99
QE_002566,WI_006335,CONTR_00078,REV_0025,98.1,True,False,0.91
QE_002567,WI_003085,CONTR_00294,REV_0029,83.2,True,False,0.91
QE_002568,WI_011896,CONTR_00335,REV_0028,85.1,True,False,0.74
QE_002569,WI_010168,CONTR_00239,REV_0022,78.4,False,False,0.87
QE_002570,WI_004904,CONTR_00422,REV_0002,91.1,True,False,0.79
QE_002571,WI_012016,CONTR_00188,REV_0027,96.1,True,False,0.79
QE_002572,WI_011286,CONTR_00181,REV_0006,93.7,True,False,0.9
QE_002573,WI_007112,CONTR_00140,REV_0020,87.6,True,False,0.92
QE_002574,WI_001474,CONTR_00434,REV_0028,80.9,False,False,0.83
QE_002575,WI_001581,CONTR_00191,REV_0010,96.8,True,False,0.99
QE_002576,WI_004205,CONTR_00288,REV_0020,89.2,True,False,0.98
QE_002577,WI_013986,CONTR_00005,REV_0029,95.9,True,False,0.94
QE_002578,WI_011649,CONTR_00223,REV_0024,86.3,True,False,0.93
QE_002579,WI_003651,CONTR_00103,REV_0029,98.3,True,False,0.79
QE_002580,WI_002667,CONTR_00046,REV_0027,89.2,False,False,0.84
QE_002581,WI_000089,CONTR_00130,REV_0010,86.5,True,False,0.79
QE_002582,WI_006716,CONTR_00348,REV_0012,85.4,True,False,0.91
QE_002583,WI_007406,CONTR_00066,REV_0023,91.1,True,False,0.68
QE_002584,WI_000370,CONTR_00369,REV_0020,94.4,True,False,0.9
QE_002585,WI_012500,CONTR_00209,REV_0030,93.3,True,False,0.86
QE_002586,WI_007627,CONTR_00182,REV_0011,85.5,True,False,0.89
QE_002587,WI_003035,CONTR_00050,REV_0014,99.0,True,False,0.77
QE_002588,WI_001726,CONTR_00414,REV_0013,99.0,True,False,0.75
QE_002589,WI_009805,CONTR_00087,REV_0012,99.0,True,False,0.9
QE_002590,WI_012136,CONTR_00233,REV_0026,82.6,True,False,0.75
QE_002591,WI_000966,CONTR_00145,REV_0018,90.0,True,False,0.84
QE_002592,WI_004342,CONTR_00101,REV_0003,84.7,True,False,0.86
QE_002593,WI_011971,CONTR_00031,REV_0023,92.4,True,False,0.78
QE_002594,WI_001657,CONTR_00148,REV_0029,83.1,True,False,0.83
QE_002595,WI_002076,CONTR_00267,REV_0021,79.7,False,False,0.84
QE_002596,WI_005682,CONTR_00101,REV_0020,88.5,True,False,0.87
QE_002597,WI_008934,CONTR_00150,REV_0019,87.2,True,False,0.8
QE_002598,WI_011680,CONTR_00347,REV_0008,79.3,False,False,0.89
QE_002599,WI_007488,CONTR_00023,REV_0017,88.9,True,False,0.82
QE_002600,WI_002022,CONTR_00271,REV_0003,78.7,False,False,0.9
QE_002601,WI_000124,CONTR_00136,REV_0029,85.9,True,False,0.87
QE_002602,WI_000517,CONTR_00285,REV_0009,60.4,False,False,0.69
QE_002603,WI_011171,CONTR_00226,REV_0003,84.9,False,False,0.95
QE_002604,WI_013953,CONTR_00166,REV_0007,99.0,True,False,0.73
QE_002605,WI_012375,CONTR_00121,REV_0026,92.9,True,False,0.81
QE_002606,WI_003416,CONTR_00174,REV_0029,85.8,False,True,0.95
QE_002607,WI_006101,CONTR_00337,REV_0020,87.7,True,False,0.95
QE_002608,WI_007993,CONTR_00004,REV_0025,86.9,False,False,0.69
QE_002609,WI_011666,CONTR_00226,REV_0008,86.6,True,False,0.83
QE_002610,WI_001297,CONTR_00294,REV_0024,94.7,True,True,0.94
QE_002611,WI_007794,CONTR_00156,REV_0024,89.8,True,False,0.89
QE_002612,WI_010159,CONTR_00047,REV_0005,91.5,True,False,0.93
QE_002613,WI_007369,CONTR_00428,REV_0020,84.5,True,True,0.85
QE_002614,WI_005116,CONTR_00434,REV_0028,93.0,True,False,0.84
QE_002615,WI_002313,CONTR_00142,REV_0026,91.5,True,False,0.9
QE_002616,WI_011003,CONTR_00048,REV_0012,92.6,True,True,0.86
QE_002617,WI_004842,CONTR_00161,REV_0012,85.4,True,False,0.95
QE_002618,WI_003089,CONTR_00406,REV_0004,85.6,True,False,0.9
QE_002619,WI_008879,CONTR_00131,REV_0016,90.5,True,False,0.76
QE_002620,WI_010733,CONTR_00420,REV_0027,87.8,True,False,0.83
QE_002621,WI_005275,CONTR_00265,REV_0003,75.4,False,False,0.88
QE_002622,WI_004239,CONTR_00191,REV_0022,95.2,True,False,0.81
QE_002623,WI_010301,CONTR_00158,REV_0009,92.7,True,False,0.82
QE_002624,WI_005083,CONTR_00162,REV_0014,85.8,True,False,0.79
QE_002625,WI_004035,CONTR_00410,REV_0027,91.9,True,False,0.87
QE_002626,WI_009939,CONTR_00116,REV_0030,75.9,False,False,0.8
QE_002627,WI_003595,CONTR_00246,REV_0013,83.5,True,False,0.9
QE_002628,WI_011441,CONTR_00055,REV_0001,91.1,True,False,0.99
QE_002629,WI_012333,CONTR_00424,REV_0020,99.0,True,False,0.82
QE_002630,WI_010394,CONTR_00108,REV_0002,89.0,True,False,0.7
QE_002631,WI_012012,CONTR_00103,REV_0005,88.4,True,False,0.73
QE_002632,WI_005549,CONTR_00090,REV_0026,94.5,True,False,0.88
QE_002633,WI_006031,CONTR_00105,REV_0028,85.1,False,False,0.94
QE_002634,WI_008815,CONTR_00193,REV_0018,94.5,True,False,0.91
QE_002635,WI_013396,CONTR_00033,REV_0005,96.3,True,False,0.89
QE_002636,WI_003343,CONTR_00421,REV_0018,87.8,False,False,0.82
QE_002637,WI_001309,CONTR_00067,REV_0013,99.0,True,False,0.92
QE_002638,WI_000051,CONTR_00056,REV_0019,85.6,True,False,0.81
QE_002639,WI_001074,CONTR_00257,REV_0019,80.2,False,False,0.89
QE_002640,WI_011381,CONTR_00228,REV_0010,79.8,False,False,0.92
QE_002641,WI_003377,CONTR_00246,REV_0009,84.9,False,False,0.75
QE_002642,WI_001732,CONTR_00285,REV_0018,85.5,False,True,0.73
QE_002643,WI_004302,CONTR_00209,REV_0014,83.1,False,True,0.93
QE_002644,WI_008543,CONTR_00261,REV_0004,86.6,True,False,0.77
QE_002645,WI_004450,CONTR_00102,REV_0001,91.9,True,False,0.93
QE_002646,WI_001740,CONTR_00401,REV_0003,93.8,True,False,0.86
QE_002647,WI_003100,CONTR_00040,REV_0029,97.3,True,False,0.84
QE_002648,WI_013663,CONTR_00029,REV_0008,84.4,True,False,0.72
QE_002649,WI_011961,CONTR_00270,REV_0022,81.6,False,False,0.82
QE_002650,WI_013198,CONTR_00325,REV_0020,93.7,True,False,0.77
QE_002651,WI_008383,CONTR_00415,REV_0021,94.3,True,False,0.9
QE_002652,WI_005075,CONTR_00018,REV_0022,87.6,True,False,0.99
QE_002653,WI_004079,CONTR_00229,REV_0024,85.2,False,False,0.88
QE_002654,WI_005181,CONTR_00137,REV_0020,90.7,True,False,0.85
QE_002655,WI_000347,CONTR_00147,REV_0030,95.3,True,False,0.93
QE_002656,WI_013094,CONTR_00061,REV_0004,92.3,True,False,0.83
QE_002657,WI_005381,CONTR_00181,REV_0021,89.6,True,False,0.89
QE_002658,WI_008098,CONTR_00194,REV_0016,91.0,False,False,0.99
QE_002659,WI_010958,CONTR_00406,REV_0015,82.5,True,False,0.99
QE_002660,WI_008290,CONTR_00028,REV_0015,92.8,False,False,0.85
QE_002661,WI_001782,CONTR_00420,REV_0008,94.9,True,False,0.85
QE_002662,WI_013575,CONTR_00056,REV_0009,98.3,True,False,0.97
QE_002663,WI_013974,CONTR_00341,REV_0004,96.5,True,False,0.81
QE_002664,WI_008305,CONTR_00148,REV_0026,89.0,True,False,0.74
QE_002665,WI_011835,CONTR_00141,REV_0005,89.5,True,False,0.65
QE_002666,WI_006683,CONTR_00064,REV_0005,86.8,True,False,0.85
QE_002667,WI_012721,CONTR_00253,REV_0024,83.2,True,False,0.72
QE_002668,WI_008747,CONTR_00314,REV_0024,84.7,True,False,0.81
QE_002669,WI_011297,CONTR_00190,REV_0016,83.6,False,False,0.76
QE_002670,WI_001176,CONTR_00277,REV_0025,90.4,True,False,0.87
QE_002671,WI_008416,CONTR_00122,REV_0025,87.3,True,False,0.86
QE_002672,WI_010661,CONTR_00419,REV_0028,77.1,False,False,0.95
QE_002673,WI_006931,CONTR_00155,REV_0016,89.3,True,False,0.82
QE_002674,WI_002647,CONTR_00191,REV_0011,83.3,False,False,0.84
QE_002675,WI_011646,CONTR_00180,REV_0006,86.2,True,False,0.97
QE_002676,WI_010615,CONTR_00095,REV_0009,84.1,True,False,0.68
QE_002677,WI_000447,CONTR_00254,REV_0020,92.4,True,False,0.76
QE_002678,WI_004877,CONTR_00385,REV_0005,81.9,False,False,0.74
QE_002679,WI_000042,CONTR_00152,REV_0013,86.6,True,True,0.99
QE_002680,WI_008536,CONTR_00035,REV_0022,91.2,True,False,0.9
QE_002681,WI_000632,CONTR_00273,REV_0030,84.6,True,False,0.87
QE_002682,WI_007765,CONTR_00237,REV_0019,84.8,False,False,0.87
QE_002683,WI_003604,CONTR_00185,REV_0030,87.2,True,False,0.78
QE_002684,WI_008906,CONTR_00030,REV_0007,86.7,True,False,0.83
QE_002685,WI_000784,CONTR_00334,REV_0026,87.8,True,False,0.86
QE_002686,WI_010668,CONTR_00386,REV_0012,80.7,False,False,0.89
QE_002687,WI_011397,CONTR_00182,REV_0024,88.3,True,False,0.9
QE_002688,WI_001192,CONTR_00430,REV_0007,79.7,False,False,0.78
QE_002689,WI_004626,CONTR_00209,REV_0012,88.7,True,False,0.85
QE_002690,WI_002571,CONTR_00202,REV_0029,88.4,True,False,0.92
QE_002691,WI_004964,CONTR_00290,REV_0012,83.1,False,False,0.76
QE_002692,WI_005683,CONTR_00295,REV_0011,76.5,False,True,0.78
QE_002693,WI_004237,CONTR_00007,REV_0004,93.6,True,False,0.65
QE_002694,WI_001593,CONTR_00295,REV_0016,84.1,True,False,0.88
QE_002695,WI_005676,CONTR_00170,REV_0025,90.8,True,False,0.98
QE_002696,WI_012592,CONTR_00248,REV_0004,84.8,False,False,0.91
QE_002697,WI_003939,CONTR_00169,REV_0014,77.4,False,False,0.99
QE_002698,WI_000969,CONTR_00419,REV_0017,87.3,True,False,0.82
QE_002699,WI_001876,CONTR_00179,REV_0025,92.0,True,False,0.95
QE_002700,WI_010052,CONTR_00382,REV_0008,88.5,False,False,0.86
QE_002701,WI_003490,CONTR_00318,REV_0005,91.7,True,False,0.82
QE_002702,WI_006153,CONTR_00322,REV_0023,90.5,True,False,0.81
QE_002703,WI_012421,CONTR_00099,REV_0010,93.8,True,False,0.89
QE_002704,WI_004529,CONTR_00141,REV_0025,84.1,True,True,0.84
QE_002705,WI_002471,CONTR_00251,REV_0003,75.8,False,False,0.65
QE_002706,WI_007431,CONTR_00315,REV_0013,83.4,False,True,0.78
QE_002707,WI_013379,CONTR_00026,REV_0018,87.6,False,False,0.95
QE_002708,WI_006269,CONTR_00031,REV_0025,96.7,True,True,0.94
QE_002709,WI_010876,CONTR_00423,REV_0006,84.1,False,False,0.98
QE_002710,WI_004207,CONTR_00196,REV_0012,80.8,False,False,0.96
QE_002711,WI_008701,CONTR_00156,REV_0012,92.7,True,False,0.82
QE_002712,WI_010492,CONTR_00016,REV_0021,87.2,True,False,0.82
QE_002713,WI_000265,CONTR_00066,REV_0010,89.5,True,False,0.97
QE_002714,WI_006810,CONTR_00335,REV_0022,92.0,True,False,0.89
QE_002715,WI_003285,CONTR_00161,REV_0009,92.2,True,False,0.99
QE_002716,WI_008830,CONTR_00015,REV_0024,95.3,True,False,0.92
QE_002717,WI_001753,CONTR_00059,REV_0010,94.5,True,False,0.79
QE_002718,WI_012544,CONTR_00182,REV_0019,91.0,True,False,0.99
QE_002719,WI_001202,CONTR_00046,REV_0017,80.1,False,False,0.96
QE_002720,WI_000431,CONTR_00106,REV_0028,88.1,True,False,0.82
QE_002721,WI_012742,CONTR_00200,REV_0024,87.2,True,False,0.99
QE_002722,WI_002081,CONTR_00328,REV_0012,85.2,True,False,0.75
QE_002723,WI_003318,CONTR_00331,REV_0008,95.1,True,False,0.82
QE_002724,WI_013194,CONTR_00170,REV_0002,84.6,False,False,0.99
QE_002725,WI_001293,CONTR_00156,REV_0014,88.4,True,False,0.84
QE_002726,WI_009369,CONTR_00264,REV_0009,91.5,True,False,0.84
QE_002727,WI_002093,CONTR_00176,REV_0028,87.8,True,False,0.81
QE_002728,WI_005437,CONTR_00179,REV_0030,81.0,False,False,0.68
QE_002729,WI_009519,CONTR_00204,REV_0024,88.3,True,False,0.75
QE_002730,WI_002436,CONTR_00080,REV_0019,90.4,True,False,0.87
QE_002731,WI_008645,CONTR_00206,REV_0030,91.1,True,False,0.82
QE_002732,WI_005907,CONTR_00317,REV_0025,87.9,True,False,0.9
QE_002733,WI_008853,CONTR_00147,REV_0028,83.8,True,False,0.95
QE_002734,WI_012843,CONTR_00237,REV_0001,77.6,False,False,0.66
QE_002735,WI_003629,CONTR_00021,REV_0027,89.6,True,False,0.91
QE_002736,WI_009389,CONTR_00299,REV_0002,82.6,False,False,0.87
QE_002737,WI_005406,CONTR_00200,REV_0018,90.1,True,False,0.87
QE_002738,WI_005431,CONTR_00135,REV_0009,90.1,True,False,0.75
QE_002739,WI_004008,CONTR_00066,REV_0025,92.6,True,False,0.81
QE_002740,WI_012367,CONTR_00007,REV_0007,82.1,False,False,0.85
QE_002741,WI_004586,CONTR_00251,REV_0026,89.5,True,False,0.82
QE_002742,WI_003805,CONTR_00033,REV_0008,90.2,True,False,0.84
QE_002743,WI_001856,CONTR_00195,REV_0018,90.0,True,False,0.75
QE_002744,WI_011082,CONTR_00106,REV_0027,85.0,True,False,0.81
QE_002745,WI_005191,CONTR_00174,REV_0017,91.3,True,True,0.89
QE_002746,WI_000137,CONTR_00070,REV_0014,89.1,True,False,0.89
QE_002747,WI_009918,CONTR_00309,REV_0004,84.5,True,False,0.76
QE_002748,WI_002141,CONTR_00158,REV_0013,88.5,True,False,0.82
QE_002749,WI_012007,CONTR_00440,REV_0017,91.1,True,False,0.8
QE_002750,WI_013435,CONTR_00175,REV_0014,92.4,True,False,0.69
QE_002751,WI_010607,CONTR_00070,REV_0022,92.7,True,False,0.92
QE_002752,WI_005053,CONTR_00423,REV_0011,87.5,True,False,0.73
QE_002753,WI_003415,CONTR_00401,REV_0007,86.9,True,False,0.89
QE_002754,WI_013356,CONTR_00121,REV_0030,93.6,True,False,0.92
QE_002755,WI_003156,CONTR_00291,REV_0012,84.0,False,False,0.88
QE_002756,WI_003254,CONTR_00196,REV_0004,90.6,True,False,0.82
QE_002757,WI_000998,CONTR_00093,REV_0004,96.1,True,False,0.99
QE_002758,WI_005685,CONTR_00207,REV_0006,89.5,True,False,0.9
QE_002759,WI_013006,CONTR_00050,REV_0029,85.9,True,False,0.83
QE_002760,WI_011697,CONTR_00384,REV_0004,80.0,False,True,0.89
QE_002761,WI_006664,CONTR_00407,REV_0021,93.7,True,False,0.64
QE_002762,WI_008793,CONTR_00234,REV_0025,95.5,True,False,0.93
QE_002763,WI_005738,CONTR_00184,REV_0008,85.5,True,False,0.96
QE_002764,WI_004464,CONTR_00130,REV_0023,92.3,True,False,0.77
QE_002765,WI_008915,CONTR_00317,REV_0007,82.7,True,False,0.87
QE_002766,WI_002071,CONTR_00374,REV_0029,97.0,True,False,0.84
QE_002767,WI_004595,CONTR_00032,REV_0025,98.9,True,False,0.81
QE_002768,WI_006933,CONTR_00215,REV_0003,85.5,True,False,0.8
QE_002769,WI_012755,CONTR_00264,REV_0020,74.2,False,False,0.85
QE_002770,WI_000322,CONTR_00076,REV_0016,94.8,True,False,0.95
QE_002771,WI_001149,CONTR_00156,REV_0004,89.7,True,False,0.9
QE_002772,WI_003094,CONTR_00032,REV_0014,94.3,True,False,0.79
QE_002773,WI_009984,CONTR_00310,REV_0016,84.1,False,False,0.85
QE_002774,WI_008841,CONTR_00101,REV_0021,82.3,True,False,0.75
QE_002775,WI_001958,CONTR_00246,REV_0001,87.3,True,False,0.78
QE_002776,WI_010784,CONTR_00044,REV_0001,89.1,True,False,0.8
QE_002777,WI_000313,CONTR_00156,REV_0007,85.8,True,False,0.91
QE_002778,WI_008286,CONTR_00088,REV_0004,98.5,True,False,0.97
QE_002779,WI_012462,CONTR_00016,REV_0002,92.7,True,False,0.83
QE_002780,WI_001929,CONTR_00243,REV_0017,69.7,False,False,0.81
QE_002781,WI_005282,CONTR_00393,REV_0028,88.4,True,False,0.78
QE_002782,WI_001406,CONTR_00095,REV_0028,84.8,True,False,0.86
QE_002783,WI_011637,CONTR_00234,REV_0022,81.0,True,False,0.91
QE_002784,WI_009442,CONTR_00158,REV_0015,85.6,False,False,0.74
QE_002785,WI_011841,CONTR_00279,REV_0029,83.4,False,False,0.87
QE_002786,WI_008717,CONTR_00013,REV_0008,90.8,True,False,0.83
QE_002787,WI_007422,CONTR_00061,REV_0017,80.7,True,True,0.88
QE_002788,WI_013613,CONTR_00382,REV_0015,93.7,True,False,0.94
QE_002789,WI_007107,CONTR_00157,REV_0009,87.6,True,False,0.93
QE_002790,WI_008458,CONTR_00272,REV_0003,72.4,False,False,0.81
QE_002791,WI_010312,CONTR_00375,REV_0021,88.5,False,False,0.76
QE_002792,WI_000603,CONTR_00419,REV_0013,90.1,True,False,0.88
QE_002793,WI_010126,CONTR_00248,REV_0022,87.3,False,False,0.77
QE_002794,WI_003374,CONTR_00240,REV_0010,81.7,True,False,0.77
QE_002795,WI_009615,CONTR_00322,REV_0024,85.7,True,False,0.94
QE_002796,WI_008643,CONTR_00197,REV_0015,74.4,False,True,0.85
QE_002797,WI_003781,CONTR_00179,REV_0006,81.5,True,False,0.93
QE_002798,WI_005019,CONTR_00088,REV_0016,95.2,True,False,0.75
QE_002799,WI_006472,CONTR_00308,REV_0017,83.7,True,False,0.97
QE_002800,WI_003295,CONTR_00176,REV_0001,92.9,True,False,0.83
QE_002801,WI_008164,CONTR_00324,REV_0030,86.0,True,False,0.82
QE_002802,WI_010691,CONTR_00237,REV_0006,84.8,True,False,0.8
QE_002803,WI_002850,CONTR_00200,REV_0016,85.5,True,False,0.85
QE_002804,WI_011706,CONTR_00387,REV_0022,93.6,True,False,0.97
QE_002805,WI_012675,CONTR_00369,REV_0013,88.2,True,False,0.94
QE_002806,WI_005766,CONTR_00168,REV_0020,90.5,True,False,0.81
QE_002807,WI_011484,CONTR_00372,REV_0005,88.1,True,False,0.92
QE_002808,WI_005364,CONTR_00263,REV_0020,85.8,True,False,0.9
QE_002809,WI_010742,CONTR_00018,REV_0027,96.1,True,False,0.99
QE_002810,WI_013372,CONTR_00177,REV_0025,83.4,False,False,0.85
QE_002811,WI_002618,CONTR_00104,REV_0003,95.1,True,False,0.82
QE_002812,WI_011502,CONTR_00157,REV_0014,89.9,True,True,0.87
QE_002813,WI_012584,CONTR_00155,REV_0001,86.2,False,False,0.96
QE_002814,WI_004219,CONTR_00267,REV_0016,84.7,True,True,0.89
QE_002815,WI_008762,CONTR_00017,REV_0022,94.7,True,False,0.78
QE_002816,WI_011934,CONTR_00016,REV_0004,89.9,True,False,0.9
QE_002817,WI_006524,CONTR_00319,REV_0006,87.4,True,False,0.84
QE_002818,WI_004510,CONTR_00189,REV_0023,91.1,True,False,0.8
QE_002819,WI_005569,CONTR_00239,REV_0024,90.8,True,False,0.91
QE_002820,WI_007184,CONTR_00037,REV_0028,85.7,False,False,0.84
QE_002821,WI_009583,CONTR_00078,REV_0018,93.1,True,False,0.97
QE_002822,WI_013950,CONTR_00191,REV_0030,84.7,True,False,0.87
QE_002823,WI_005154,CONTR_00202,REV_0001,92.9,True,False,0.69
QE_002824,WI_002849,CONTR_00423,REV_0018,73.6,False,False,0.79
QE_002825,WI_001429,CONTR_00275,REV_0027,87.3,True,False,0.85
QE_002826,WI_012014,CONTR_00400,REV_0005,95.5,True,False,0.85
QE_002827,WI_008387,CONTR_00407,REV_0009,93.0,True,False,0.83
QE_002828,WI_006798,CONTR_00253,REV_0008,83.4,False,False,0.66
QE_002829,WI_006489,CONTR_00037,REV_0027,88.0,False,False,0.83
QE_002830,WI_005561,CONTR_00285,REV_0010,76.7,False,False,0.76
QE_002831,WI_003509,CONTR_00003,REV_0024,92.7,True,False,0.87
QE_002832,WI_009574,CONTR_00077,REV_0019,96.4,True,False,0.82
QE_002833,WI_013829,CONTR_00437,REV_0001,86.4,True,False,0.95
QE_002834,WI_012952,CONTR_00170,REV_0024,89.0,True,False,0.83
QE_002835,WI_009083,CONTR_00160,REV_0016,88.3,True,False,0.82
QE_002836,WI_009587,CONTR_00336,REV_0025,84.8,False,False,0.88
QE_002837,WI_001770,CONTR_00389,REV_0029,87.2,True,False,0.9
QE_002838,WI_011037,CONTR_00343,REV_0023,87.3,True,False,0.83
QE_002839,WI_004488,CONTR_00229,REV_0019,83.6,False,False,0.73
QE_002840,WI_010350,CONTR_00293,REV_0016,84.7,True,False,0.79
QE_002841,WI_007130,CONTR_00284,REV_0026,87.3,True,False,0.9
QE_002842,WI_003466,CONTR_00321,REV_0015,92.7,True,True,0.93
QE_002843,WI_004534,CONTR_00198,REV_0020,85.2,True,False,0.88
QE_002844,WI_006397,CONTR_00107,REV_0024,89.9,True,False,0.82
QE_002845,WI_008788,CONTR_00293,REV_0009,87.3,True,False,0.9
QE_002846,WI_006053,CONTR_00154,REV_0015,89.7,True,False,0.99
QE_002847,WI_000511,CONTR_00204,REV_0029,90.1,True,False,0.89
QE_002848,WI_003902,CONTR_00263,REV_0007,86.2,True,False,0.91
QE_002849,WI_007654,CONTR_00225,REV_0030,81.6,False,True,0.83
QE_002850,WI_004080,CONTR_00196,REV_0016,84.3,True,False,0.99
QE_002851,WI_013267,CONTR_00165,REV_0015,94.5,True,True,0.88
QE_002852,WI_003584,CONTR_00266,REV_0026,78.0,True,False,0.85
QE_002853,WI_000118,CONTR_00158,REV_0022,86.6,True,False,0.93
QE_002854,WI_008969,CONTR_00017,REV_0020,97.7,True,True,0.91
QE_002855,WI_011311,CONTR_00029,REV_0026,97.3,True,False,0.84
QE_002856,WI_002909,CONTR_00382,REV_0019,89.0,True,False,0.81
QE_002857,WI_006797,CONTR_00007,REV_0014,88.6,True,False,0.89
QE_002858,WI_012377,CONTR_00100,REV_0002,74.1,False,False,0.85
QE_002859,WI_012840,CONTR_00400,REV_0012,92.2,True,False,0.7
QE_002860,WI_009415,CONTR_00145,REV_0004,90.2,True,False,0.91
QE_002861,WI_000450,CONTR_00180,REV_0015,88.6,True,False,0.76
QE_002862,WI_011260,CONTR_00294,REV_0010,86.6,False,False,0.99
QE_002863,WI_008312,CONTR_00106,REV_0007,92.4,True,False,0.93
QE_002864,WI_011784,CONTR_00193,REV_0020,91.5,True,True,0.8
QE_002865,WI_011855,CONTR_00250,REV_0013,69.3,False,False,0.99
QE_002866,WI_003174,CONTR_00409,REV_0012,83.4,False,True,0.92
QE_002867,WI_007764,CONTR_00064,REV_0022,94.0,True,True,0.99
QE_002868,WI_006320,CONTR_00120,REV_0011,94.5,True,True,0.94
QE_002869,WI_003403,CONTR_00187,REV_0017,87.3,True,False,0.89
QE_002870,WI_007649,CONTR_00166,REV_0007,83.3,True,False,0.86
QE_002871,WI_001649,CONTR_00410,REV_0023,82.0,False,False,0.89
QE_002872,WI_006433,CONTR_00233,REV_0010,77.3,False,False,0.82
QE_002873,WI_005591,CONTR_00374,REV_0001,87.4,True,False,0.73
QE_002874,WI_009732,CONTR_00292,REV_0004,78.6,False,True,0.81
QE_002875,WI_009741,CONTR_00192,REV_0018,85.7,True,False,0.86
QE_002876,WI_013392,CONTR_00137,REV_0021,91.7,True,False,0.84
QE_002877,WI_005111,CONTR_00110,REV_0025,93.3,True,False,0.94
QE_002878,WI_011476,CONTR_00144,REV_0027,89.7,False,False,0.87
QE_002879,WI_005775,CONTR_00279,REV_0021,83.5,False,False,0.91
QE_002880,WI_002040,CONTR_00086,REV_0001,92.7,True,False,0.86
QE_002881,WI_009336,CONTR_00412,REV_0011,89.4,True,True,0.84
QE_002882,WI_010585,CONTR_00098,REV_0010,76.2,False,False,0.78
QE_002883,WI_005986,CONTR_00024,REV_0011,99.0,True,False,0.96
QE_002884,WI_002600,CONTR_00204,REV_0029,90.3,True,False,0.99
QE_002885,WI_005516,CONTR_00167,REV_0020,92.1,False,False,0.91
QE_002886,WI_009130,CONTR_00360,REV_0028,95.1,True,False,0.75
QE_002887,WI_002343,CONTR_00157,REV_0013,72.8,False,False,0.8
